timestamp,domain,entity_id,entity_type,metric_name,metric_value,unit,scenario,severity_hint,synthetic
2026-01-01T00:00:00Z,transport,syn-link-01-001-01,transport_link,interface_utilization_pct,42.042,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-001-01,transport_link,packet_loss_pct,0.029,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-001-01,transport_link,jitter_ms,5.927,ms,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-001-01,transport_link,latency_ms,11.996,ms,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-001-01,transport_link,crc_error_rate,0.0,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-001-01,transport_link,link_availability_pct,100.0,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-001-01,transport_link,dropped_packets_per_sec,4.0,packets/sec,ran_congestion,warning,True
2026-01-01T00:00:00Z,transport,syn-link-01-001-02,transport_link,interface_utilization_pct,43.969,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-001-02,transport_link,packet_loss_pct,0.0,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-001-02,transport_link,jitter_ms,3.529,ms,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-001-02,transport_link,latency_ms,11.209,ms,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-001-02,transport_link,crc_error_rate,0.0,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-001-02,transport_link,link_availability_pct,100.0,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-001-02,transport_link,dropped_packets_per_sec,0.0,packets/sec,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-002-01,transport_link,interface_utilization_pct,39.191,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-002-01,transport_link,packet_loss_pct,0.344,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-002-01,transport_link,jitter_ms,1.016,ms,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-002-01,transport_link,latency_ms,12.305,ms,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-002-01,transport_link,crc_error_rate,0.0,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-002-01,transport_link,link_availability_pct,99.866,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-002-01,transport_link,dropped_packets_per_sec,0.0,packets/sec,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-002-02,transport_link,interface_utilization_pct,39.815,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-002-02,transport_link,packet_loss_pct,0.0,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-002-02,transport_link,jitter_ms,5.182,ms,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-002-02,transport_link,latency_ms,10.822,ms,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-002-02,transport_link,crc_error_rate,0.0,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-002-02,transport_link,link_availability_pct,100.0,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-link-01-002-02,transport_link,dropped_packets_per_sec,0.0,packets/sec,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-router-01-agg-01,router,interface_utilization_pct,38.851,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-router-01-agg-01,router,packet_loss_pct,0.3,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-router-01-agg-01,router,jitter_ms,3.335,ms,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-router-01-agg-01,router,latency_ms,9.474,ms,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-router-01-agg-01,router,crc_error_rate,0.0,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-router-01-agg-01,router,link_availability_pct,99.971,%,ran_congestion,normal,True
2026-01-01T00:00:00Z,transport,syn-router-01-agg-01,router,dropped_packets_per_sec,3.0,packets/sec,ran_congestion,warning,True
2026-01-01T00:15:00Z,transport,syn-link-01-001-01,transport_link,interface_utilization_pct,40.408,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,transport,syn-link-01-001-01,transport_link,packet_loss_pct,0.044,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,transport,syn-link-01-001-01,transport_link,jitter_ms,2.073,ms,ran_congestion,normal,True
2026-01-01T00:15:00Z,transport,syn-link-01-001-01,transport_link,latency_ms,7.798,ms,ran_congestion,normal,True
2026-01-01T00:15:00Z,transport,syn-link-01-001-01,transport_link,crc_error_rate,0.015,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,transport,syn-link-01-001-01,transport_link,link_availability_pct,99.961,%,ran_congestion,normal,True
2026-01-01T00:15:00Z,transport,syn-link-01-001-01,transport_link,dropped_packets_per_sec,8.0,packets/sec,ran_congestion,critical,True
2026-01-01T00:15:00Z,transport,syn-link-01-001-02,transport_link,interface_utilization_pct,44.376,%,ran_congestion,normal,True
