timestamp,domain,entity_id,entity_type,metric_name,metric_value,unit,scenario,severity_hint,synthetic
2026-01-01T00:00:00Z,oss,syn-slice-01-embb,service_slice,incident_count,1.0,count,ran_congestion,normal,True
2026-01-01T00:00:00Z,oss,syn-slice-01-embb,service_slice,mttr_minutes,56.315,minutes,ran_congestion,normal,True
2026-01-01T00:00:00Z,oss,syn-slice-01-embb,service_slice,alarm_volume,41.0,count,ran_congestion,normal,True
2026-01-01T00:00:00Z,oss,syn-slice-01-embb,service_slice,ticket_backlog,19.0,count,ran_congestion,normal,True
2026-01-01T00:00:00Z,oss,syn-slice-01-embb,service_slice,sla_compliance_pct,90.297,%,ran_congestion,warning,True
2026-01-01T00:00:00Z,oss,syn-slice-01-embb,service_slice,service_experience_score,76.188,count,ran_congestion,warning,True
2026-01-01T00:00:00Z,oss,syn-slice-01-embb,service_slice,customer_impact_score,71.572,count,ran_congestion,normal,True
2026-01-01T00:00:00Z,oss,syn-slice-01-miot,service_slice,incident_count,1.0,count,ran_congestion,normal,True
2026-01-01T00:00:00Z,oss,syn-slice-01-miot,service_slice,mttr_minutes,57.867,minutes,ran_congestion,normal,True
2026-01-01T00:00:00Z,oss,syn-slice-01-miot,service_slice,alarm_volume,40.0,count,ran_congestion,normal,True
2026-01-01T00:00:00Z,oss,syn-slice-01-miot,service_slice,ticket_backlog,18.0,count,ran_congestion,normal,True
2026-01-01T00:00:00Z,oss,syn-slice-01-miot,service_slice,sla_compliance_pct,89.526,%,ran_congestion,warning,True
2026-01-01T00:00:00Z,oss,syn-slice-01-miot,service_slice,service_experience_score,75.507,count,ran_congestion,warning,True
2026-01-01T00:00:00Z,oss,syn-slice-01-miot,service_slice,customer_impact_score,69.909,count,ran_congestion,normal,True
2026-01-01T00:00:00Z,oss,syn-slice-01-urllc,service_slice,incident_count,1.0,count,ran_congestion,normal,True
2026-01-01T00:00:00Z,oss,syn-slice-01-urllc,service_slice,mttr_minutes,56.029,minutes,ran_congestion,normal,True
2026-01-01T00:00:00Z,oss,syn-slice-01-urllc,service_slice,alarm_volume,45.0,count,ran_congestion,normal,True
2026-01-01T00:00:00Z,oss,syn-slice-01-urllc,service_slice,ticket_backlog,18.0,count,ran_congestion,normal,True
2026-01-01T00:00:00Z,oss,syn-slice-01-urllc,service_slice,sla_compliance_pct,92.195,%,ran_congestion,warning,True
2026-01-01T00:00:00Z,oss,syn-slice-01-urllc,service_slice,service_experience_score,73.7,count,ran_congestion,normal,True
2026-01-01T00:00:00Z,oss,syn-slice-01-urllc,service_slice,customer_impact_score,73.477,count,ran_congestion,normal,True
2026-01-01T00:15:00Z,oss,syn-slice-01-embb,service_slice,incident_count,1.0,count,ran_congestion,normal,True
2026-01-01T00:15:00Z,oss,syn-slice-01-embb,service_slice,mttr_minutes,61.782,minutes,ran_congestion,normal,True
2026-01-01T00:15:00Z,oss,syn-slice-01-embb,service_slice,alarm_volume,40.0,count,ran_congestion,normal,True
2026-01-01T00:15:00Z,oss,syn-slice-01-embb,service_slice,ticket_backlog,18.0,count,ran_congestion,normal,True
2026-01-01T00:15:00Z,oss,syn-slice-01-embb,service_slice,sla_compliance_pct,91.611,%,ran_congestion,warning,True
2026-01-01T00:15:00Z,oss,syn-slice-01-embb,service_slice,service_experience_score,74.52,count,ran_congestion,normal,True
2026-01-01T00:15:00Z,oss,syn-slice-01-embb,service_slice,customer_impact_score,72.07,count,ran_congestion,normal,True
2026-01-01T00:15:00Z,oss,syn-slice-01-miot,service_slice,incident_count,1.0,count,ran_congestion,normal,True
2026-01-01T00:15:00Z,oss,syn-slice-01-miot,service_slice,mttr_minutes,53.649,minutes,ran_congestion,normal,True
2026-01-01T00:15:00Z,oss,syn-slice-01-miot,service_slice,alarm_volume,40.0,count,ran_congestion,normal,True
2026-01-01T00:15:00Z,oss,syn-slice-01-miot,service_slice,ticket_backlog,15.0,count,ran_congestion,normal,True
2026-01-01T00:15:00Z,oss,syn-slice-01-miot,service_slice,sla_compliance_pct,92.452,%,ran_congestion,warning,True
2026-01-01T00:15:00Z,oss,syn-slice-01-miot,service_slice,service_experience_score,72.925,count,ran_congestion,normal,True
2026-01-01T00:15:00Z,oss,syn-slice-01-miot,service_slice,customer_impact_score,74.118,count,ran_congestion,normal,True
2026-01-01T00:15:00Z,oss,syn-slice-01-urllc,service_slice,incident_count,1.0,count,ran_congestion,normal,True
2026-01-01T00:15:00Z,oss,syn-slice-01-urllc,service_slice,mttr_minutes,53.957,minutes,ran_congestion,normal,True
2026-01-01T00:15:00Z,oss,syn-slice-01-urllc,service_slice,alarm_volume,39.0,count,ran_congestion,normal,True
2026-01-01T00:15:00Z,oss,syn-slice-01-urllc,service_slice,ticket_backlog,18.0,count,ran_congestion,normal,True
2026-01-01T00:15:00Z,oss,syn-slice-01-urllc,service_slice,sla_compliance_pct,90.292,%,ran_congestion,warning,True
2026-01-01T00:15:00Z,oss,syn-slice-01-urllc,service_slice,service_experience_score,74.314,count,ran_congestion,normal,True
2026-01-01T00:15:00Z,oss,syn-slice-01-urllc,service_slice,customer_impact_score,74.134,count,ran_congestion,normal,True
2026-01-01T00:30:00Z,oss,syn-slice-01-embb,service_slice,incident_count,1.0,count,ran_congestion,normal,True
2026-01-01T00:30:00Z,oss,syn-slice-01-embb,service_slice,mttr_minutes,50.996,minutes,ran_congestion,normal,True
2026-01-01T00:30:00Z,oss,syn-slice-01-embb,service_slice,alarm_volume,40.0,count,ran_congestion,normal,True
2026-01-01T00:30:00Z,oss,syn-slice-01-embb,service_slice,ticket_backlog,19.0,count,ran_congestion,normal,True
2026-01-01T00:30:00Z,oss,syn-slice-01-embb,service_slice,sla_compliance_pct,92.195,%,ran_congestion,warning,True
2026-01-01T00:30:00Z,oss,syn-slice-01-embb,service_slice,service_experience_score,72.407,count,ran_congestion,normal,True
2026-01-01T00:30:00Z,oss,syn-slice-01-embb,service_slice,customer_impact_score,80.642,count,ran_congestion,warning,True
2026-01-01T00:30:00Z,oss,syn-slice-01-miot,service_slice,incident_count,1.0,count,ran_congestion,normal,True
2026-01-01T00:30:00Z,oss,syn-slice-01-miot,service_slice,mttr_minutes,56.166,minutes,ran_congestion,normal,True
2026-01-01T00:30:00Z,oss,syn-slice-01-miot,service_slice,alarm_volume,40.0,count,ran_congestion,normal,True
2026-01-01T00:30:00Z,oss,syn-slice-01-miot,service_slice,ticket_backlog,19.0,count,ran_congestion,normal,True
2026-01-01T00:30:00Z,oss,syn-slice-01-miot,service_slice,sla_compliance_pct,91.208,%,ran_congestion,warning,True
2026-01-01T00:30:00Z,oss,syn-slice-01-miot,service_slice,service_experience_score,75.222,count,ran_congestion,warning,True
2026-01-01T00:30:00Z,oss,syn-slice-01-miot,service_slice,customer_impact_score,75.333,count,ran_congestion,warning,True
2026-01-01T00:30:00Z,oss,syn-slice-01-urllc,service_slice,incident_count,1.0,count,ran_congestion,normal,True
2026-01-01T00:30:00Z,oss,syn-slice-01-urllc,service_slice,mttr_minutes,54.9,minutes,ran_congestion,normal,True
2026-01-01T00:30:00Z,oss,syn-slice-01-urllc,service_slice,alarm_volume,40.0,count,ran_congestion,normal,True
2026-01-01T00:30:00Z,oss,syn-slice-01-urllc,service_slice,ticket_backlog,17.0,count,ran_congestion,normal,True
2026-01-01T00:30:00Z,oss,syn-slice-01-urllc,service_slice,sla_compliance_pct,91.73,%,ran_congestion,warning,True
2026-01-01T00:30:00Z,oss,syn-slice-01-urllc,service_slice,service_experience_score,77.062,count,ran_congestion,warning,True
2026-01-01T00:30:00Z,oss,syn-slice-01-urllc,service_slice,customer_impact_score,70.701,count,ran_congestion,normal,True
2026-01-01T00:45:00Z,oss,syn-slice-01-embb,service_slice,incident_count,1.0,count,ran_congestion,normal,True
2026-01-01T00:45:00Z,oss,syn-slice-01-embb,service_slice,mttr_minutes,57.663,minutes,ran_congestion,normal,True
2026-01-01T00:45:00Z,oss,syn-slice-01-embb,service_slice,alarm_volume,40.0,count,ran_congestion,normal,True
2026-01-01T00:45:00Z,oss,syn-slice-01-embb,service_slice,ticket_backlog,18.0,count,ran_congestion,normal,True
2026-01-01T00:45:00Z,oss,syn-slice-01-embb,service_slice,sla_compliance_pct,93.672,%,ran_congestion,warning,True
2026-01-01T00:45:00Z,oss,syn-slice-01-embb,service_slice,service_experience_score,72.686,count,ran_congestion,normal,True
2026-01-01T00:45:00Z,oss,syn-slice-01-embb,service_slice,customer_impact_score,74.78,count,ran_congestion,normal,True
2026-01-01T00:45:00Z,oss,syn-slice-01-miot,service_slice,incident_count,1.0,count,ran_congestion,normal,True
2026-01-01T00:45:00Z,oss,syn-slice-01-miot,service_slice,mttr_minutes,56.539,minutes,ran_congestion,normal,True
2026-01-01T00:45:00Z,oss,syn-slice-01-miot,service_slice,alarm_volume,39.0,count,ran_congestion,normal,True
2026-01-01T00:45:00Z,oss,syn-slice-01-miot,service_slice,ticket_backlog,19.0,count,ran_congestion,normal,True
2026-01-01T00:45:00Z,oss,syn-slice-01-miot,service_slice,sla_compliance_pct,90.924,%,ran_congestion,warning,True
2026-01-01T00:45:00Z,oss,syn-slice-01-miot,service_slice,service_experience_score,76.162,count,ran_congestion,warning,True
2026-01-01T00:45:00Z,oss,syn-slice-01-miot,service_slice,customer_impact_score,75.302,count,ran_congestion,warning,True
2026-01-01T00:45:00Z,oss,syn-slice-01-urllc,service_slice,incident_count,1.0,count,ran_congestion,normal,True
2026-01-01T00:45:00Z,oss,syn-slice-01-urllc,service_slice,mttr_minutes,50.397,minutes,ran_congestion,normal,True
2026-01-01T00:45:00Z,oss,syn-slice-01-urllc,service_slice,alarm_volume,42.0,count,ran_congestion,normal,True
2026-01-01T00:45:00Z,oss,syn-slice-01-urllc,service_slice,ticket_backlog,19.0,count,ran_congestion,normal,True
